ID	FK_Plant_ID	Unique_Plant_ID	PlantName	Biomass	OtherSolidFuels	LiquidFuels	NaturalGas	OtherGases	SO2	NOx	Dust
216	848	AT0029	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS10 Rohöldestillation 4	0	0	0	35	5274	0.1	109.6	1.7
217	11	AT0030	OMV Schwechat					7125.60566219082	3342.8	2493.15	92.13
218	91	AT0030	OMV Schwechat					6030.44420212001	3032.82	2144.47	79.59
219	171	AT0030	OMV Schwechat					8483.7577006	3304.84	2317.24	76.73
220	262	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	0	0	0	0	10899.697664	0.178	381.37899	3.063
221	353	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	0	0	0	0	9763.3785172	0.163	283.396	2.709
222	455	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	0	0	0	0	9673.38	0.259	228.653	2.67599
223	557	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	0	0	0	0	9848.786	0.129	222.22	2.737
224	657	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	0	0	0	0	9099.142	0.385	198.074	2.531
225	754	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	0	0	0	0	10564.6836485	0.201	224.595	2.955
226	849	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	0	0	0	0	10407	0.2	225	3
227	12	AT0031	OMV Schwechat			755.401024	0		7.87	76.02	0.52
228	92	AT0031	OMV Schwechat			662.22296	1.48169003919502		5.39	82.07	0.55
229	172	AT0031	OMV Schwechat			645.038144	1.09192716000065		3.81	95.14	0.56
230	263	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	0	2882.2373398	0	0	0	40.623	76.813	15.881
231	354	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	0	2860.0606	0	0	0	66.727	53.196	17.319
232	456	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	0	2864.001	0	0	0	61.971	87.52099	19.234
233	558	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	0	2867.315	0	1.32498	0	22.231	157.605	24.917
234	658	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	0	2359.223	0	2.7268559	0	17.539	114.408	23.243
235	755	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	0	2621.4337428	0	0	0	25.157	105.403	26.054
236	850	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	0	2702	0	0	0	19	92.3	24.5
237	457	AT0032	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 neu Kraftwerk 1, 2 und Ostanlagen	0	0	12370.075	100.5726	4886.891	453.715	412.006	13.369
238	559	AT0032	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 neu Kraftwerk 1, 2 und Ostanlagen	0	0	12337.968	109.67909	4684.246	551.953	377.748	13.831
239	659	AT0032	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 neu Kraftwerk 1, 2 und Ostanlagen	0	0	13487.331	653.63791	3314.317	414.873	279.557	20.766
240	756	AT0032	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 neu Kraftwerk 1, 2 und Ostanlagen	0	0	13156.950094	371.632103999999	4005.306081	391.428	296.394	44.675
241	851	AT0032	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 neu Kraftwerk 1, 2 und Ostanlagen	0	0	13129	399	3906	194.9	275.7	34
242	13	AT0033	OMV Schwechat				646.253319303639	2121.57499870643	76.06	168.28	11.17
243	93	AT0033	OMV Schwechat				905.181191005425	3563.63067528	35.04	119.69	17.12
244	173	AT0033	OMV Schwechat				655.902803160391	2701.13672088	63.71	135.31	14.03
245	264	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	0	0	0	719.1405071	699.3667956	0.019	27.942	0.418
246	355	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	0	0	0	649.4782444	632.9226456	0.02	23.585	0.384
247	458	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	0	0	0	498.93325	510.07055	0.013	16.814	0.278
248	560	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	0	0	0	489.73449	418.67076	0.013	18.657	0.279
249	660	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	0	0	0	538.99704	513.42066	0.013	17.236	0.315
250	757	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	0	0	0	496.148111999999	479.218808	0.014	14.9	0.302
251	852	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	0	0	0	554	494	0	15.6	0.3
252	459	AT0034	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS17 Thermal Gasoil Unit (TGU)	0	0	0	1620.316	0	0.038	41.691	1.32599
253	561	AT0034	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS17 Thermal Gasoil Unit (TGU)	0	0	0	2096.021	0	0.05	56.87	0.583
254	661	AT0034	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS17 Thermal Gasoil Unit (TGU)	0	0	0	2150.964	0	0.051	57.848	0.598
255	758	AT0034	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS17 Thermal Gasoil Unit (TGU)	0	0	0	2211.11712	0	0.053	62.739	0.62
256	853	AT0034	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS17 Thermal Gasoil Unit (TGU)	0	0	0	2352	0	0.1	69.5	0.7
257	14	AT0035	Salzburg AG, Elisabethkai 52				0		11.29	3.72	0.12
258	94	AT0035	Salzburg AG, Elisabethkai 52				3056.00732480472		55.77	18.37	0.61
259	174	AT0035	Salzburg AG, Elisabethkai 52				3107.92986684185		55.77	18.37	0.61
260	265	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	0	0	0	2134.836	0	0	24.913	0
261	356	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	0	0	0	2666.1908	0	0	30.398	0
262	460	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	0	0	0	2278.877	0	0	26.507	0
263	562	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	0	0	0	2562.622	0	0	30.752	0
264	662	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	0	0	0	2519.528	0	0	29.877	0
265	759	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	0	0	0	1221.627564	0	0	14.676	0
266	854	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	0	0	0	866	0	0	10.3	0
267	15	AT0036	Salzburg AG, Elisabethkai 52			0					
268	95	AT0036	Salzburg AG, Elisabethkai 52			356.255638435748			0	34.74	0
269	175	AT0036	Salzburg AG, Elisabethkai 52			502.677043233437			0	34.4	0
270	266	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Schwerölkessel	0	0	531.687	0	0	10.86799	12.773	0.337
271	357	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Schwerölkessel	0	0	472.6105944	0	0	10.097	11.633	0.37
272	461	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte SÖK	0	0	650.81154	0	0	14.056	15.29	0.505
273	563	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte SÖK	0	0	592.63174	0	0	13.058	14.267	0.594
274	663	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte SÖK	0	0	266.56362	253.68588	0	5.336	11.686	0.354
275	760	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte SÖK	0	0	0	1017.154332	0	0	24.852	0.301
276	855	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte SÖK	0	0	0	1353	0	0	34.3	0
277	16	AT0037	STW Salzburg, FHKW Nord			814.561021641684			0	29.86	0.79
278	96	AT0037	STW Salzburg, FHKW Nord			742.415947251138			0	23.86	0.1
279	176	AT0037	STW Salzburg, FHKW Nord			805.865476464604			0	25.84	0.71
280	267	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	0	0	255.918	404.136	0	7.9	17	0.1399
281	358	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	0	0	268.0968	532.05879	0	8.004	18.149	0.175
282	462	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	0	0	352.39444	405.4424	0	9.79399	16.983	0.335
283	564	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	0	0	282.87336	369.6876	0	6.933	13.322	0.933
284	664	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	0	0	0	650.60575	0	0	7.535	0.076
285	761	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	0	0	0	748.901808	0	0	10.53	0
286	856	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	0	0	0	682	0	0	11.6	0
287	17	AT0038	PF Steyrermühl				3274.39052052294		0	0	0
288	97	AT0038	PF Steyrermühl				4546.84202254597		0	0.11	0
289	177	AT0038	PF Steyrermühl				3336.43254156199		0	0	0
290	268	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	0	0	0	4434.70086	0	0	383	0
291	359	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	0	0	0	4028.215968	0	0	360.4	0
292	463	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	0	0	0	3255.475	0	0	304.299	0
293	565	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	0	0	0	3978.121	0	0	333.6	0
294	665	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	0	0	0	4268.229	0	0	309.6	0
295	762	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	0	0	0	4268.22966	0	0	303.288	0
296	857	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	0	0	0	1755.960948	0	0	116.2	0
297	18	AT0039	PF Steyrermühl				0		0	84.09	0
298	98	AT0039	PF Steyrermühl				0		0	3.46	0
299	178	AT0039	PF Steyrermühl				165.842286840099		0	5.24	0
300	269	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7K8 Steamblockanlage	0	0	0	17.432388	0	0	1.499	0
301	360	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7K8 Steamblockanlage	0	0	0	98.07804	0	0	1.89	0
302	464	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7 K8 Steamblockanlage	0	0	0	98.07804	0	0	1.8899	0
303	566	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7 K8 Steamblockanlage	0	0	0	107.46849	0	0	1.965	0
304	666	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7 K8 Steamblockanlage	0	0	0	92.303316	0	0	1.965	0
305	763	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7 K8 Steamblockanlage	0	0	0	135.47934	0	0	1.742	0
306	858	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7 K8 Steamblockanlage	0	0	0	517	0	0	9.6	0
307	361	AT0040	VERBUND-Austrian Thermal Power GmbH &amp; Co KG, Verbund ATP FHKW Neudorf-Werndorf, Verbund FHKW Neudorf-Werndorf	0	0	3350.5626	73.0764	0	82.5	115.1	5.9
308	465	AT0040	VERBUND-Austrian Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf 2	0	0	1863.406	64.38006	0	55.705	75.957	3.74299
309	567	AT0040	VERBUND-Austrian Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf 2	0	0	1834.477	89.249076	0	62.383	70.637	2.88
310	667	AT0040	VERBUND Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf 2	0	0	1155.222	55.831896	0	45.851	43.596	1.981
311	764	AT0040	VERBUND Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf 2	0	0	44.652244	12.956544	0	1.131	2.078	0.101
312	859	AT0040	VERBUND Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf 2	0	0	407	21	0	12.7	16.4	0.5
313	765	AT0041	VERBUND Thermal Power GmbH & Co KG, Verbund VTP Mellach, WGM Linie 1	0	0	0	3727.6974	0	0	56.6	0
314	860	AT0041	VERBUND Thermal Power GmbH & Co KG, Verbund VTP Mellach, WGM Linie 1	0	0	0	1952	0	0	30.2	0
315	766	AT0042	VERBUND Thermal Power GmbH & Co KG, Verbund VTP Mellach, WGM Linie 2	0	0	0	3292.84328399999	0	0	59.28	0
316	861	AT0042	VERBUND Thermal Power GmbH & Co KG, Verbund VTP Mellach, WGM Linie 2	0	0	0	738	0	0	12.4	0
317	568	AT0043	voestalpine Stahl Donawitz GmbH & Co KG, Dampfkessel 01	0	0	0	319.67017	3216.742	0	31.007	3.653
318	668	AT0043	voestalpine Stahl Donawitz GmbH & Co KG, Dampfkessel 01	0	0	0	296.35178	3868.34	0	41.038	4.358
319	767	AT0043	voestalpine Stahl Donawitz GesmbH, voestalpine Stahl Donawitz GmbH, Dampfkessel 01	0	0	0	170.005068	3256.2392081	0	21.36	2.161
320	862	AT0043	voestalpine Stahl Donawitz GesmbH, voestalpine Stahl Donawitz GmbH, Dampfkessel 01	0	0	0	49	4125	0	9.3	2.6
321	19	AT0044	VA Stahl Donawitz				1914.60009659761	116.119784345166	130.82	113.28	0.7
322	99	AT0044	VA Stahl Donawitz				1907.78547488666	123.136234676616	138.45	113.97	0.42
323	179	AT0044	VA Stahl Donawitz				976.710210120583	51.13801813036	75.83	120.2	1.3
324	270	AT0044	voestalpine Stahl Donawitz GmbH &amp; Co KG, voestalpine Stahl Donawitz GmbH &amp; Co KG, Gasturbine und Abhitzekessel (GuD-Anlage)	0	0	0	1023.814799	182.29451199	0	51.157	0.414
325	362	AT0044	voestalpine Stahl Donawitz GmbH &amp; Co KG, voestalpine Stahl Donawitz GmbH &amp; Co KG, Gasturbine und Abhitzekessel (GuD-Anlage)	0	0	0	1155.577896	246.016408	0	65.799	0.485
326	466	AT0044	voestalpine Stahl Donawitz GmbH & Co KG, Gasturbine und Abhitzekessel (GuD-Anlage)	0	0	0	352.60614	59.71551	0	21.753	0.247
327	569	AT0044	voestalpine Stahl Donawitz GmbH & Co KG, Gasturbine und Abhitzekessel (GuD-Anlage)	0	0	0	308.60971	48.914572	0	16.372	0.213
328	669	AT0044	voestalpine Stahl Donawitz GmbH & Co KG, Gasturbine und Abhitzekessel (GuD-Anlage)	0	0	0	1.8958319	0.4025736	0	0.108	0.001
329	768	AT0044	voestalpine Stahl Donawitz GesmbH, voestalpine Stahl Donawitz GmbH, Gasturbine und Abhitzekessel (GuD-Anlage)	0	0	0	14.8515119999999	2.6890116	0	0.805	0.057
330	863	AT0044	voestalpine Stahl Donawitz GesmbH, voestalpine Stahl Donawitz GmbH, Gasturbine und Abhitzekessel (GuD-Anlage)	0	0	0	0.3	0.3	0	0.1	0.01
331	20	AT0045	VA Donawitz				65.8102107689337	1629.86842041557	0	107.74	0
332	100	AT0045	VA Donawitz				103.731648681666	1494.55879113468	0	91.07	1.44
333	180	AT0045	VA Donawitz				83.4755061600498	1439.68096284687	0	48.66	0.71
334	271	AT0045	voestalpine Stahl Donawitz GmbH &amp; Co KG, voestalpine Stahl Donawitz GmbH &amp; Co KG, Kombikessel Heißdampferzeuger	0	0	0	88.89278399	1407.804472	0	4.539	0.83099
335	363	AT0045	Sappi Austria Produktions-GmbH &amp; Co. KG, Laugenkessel	0	4114.41828	52.93218	0	0	433.515	455.04	18.27
336	364	AT0045	voestalpine Stahl Donawitz GmbH &amp; Co KG, voestalpine Stahl Donawitz GmbH &amp; Co KG, Kombikessel Heißdampferzeuger	0	0	0	175.267692	1719.1211544	0	4.056	2.229
337	467	AT0045	voestalpine Stahl Donawitz GmbH Co KG, Kombikessel Heißdampferzeuger	0	0	0	26.266896	302.89759	0	0.709	0.38899
338	570	AT0045	voestalpine Stahl Donawitz GmbH Co KG, Kombikessel Heißdampferzeuger	0	0	0	15.499511	208.65827	0	0.576	0.104
339	670	AT0045	voestalpine Stahl Donawitz GmbH Co KG, Kombikessel Heißdampferzeuger	0	0	0	15.232895	61.050988	0	1.072	0.042
340	769	AT0045	voestalpine Stahl Donawitz GesmbH, voestalpine Stahl Donawitz GmbH, Kombikessel Heißdampferzeuger	0	0	0	36.649044	235.1527119	0	1.64	0.262
341	864	AT0045	voestalpine Stahl Donawitz GesmbH, voestalpine Stahl Donawitz GmbH, Kombikessel Heißdampferzeuger	0	0	0	7	66	0	0.2	0.1
342	21	AT0046	PF Hamburger	426.70928108	1229.18892749324				0	93.44	0
343	101	AT0046	PF Hamburger	426.70928108	1223.84416199949				0	90.33	0
344	181	AT0046	PF Hamburger	502.224634	1387.19078413641				0	84.26	0
345	365	AT0046	W.Hamburger GmbH, Kessel 3	0	0	0	87.912	0	0	2.13	0
346	468	AT0046	W.Hamburger GmbH, Kessel 3	0	0	0	91.404	0	0	2.15	0
347	571	AT0046	W.Hamburger GmbH, Kessel 3	0	0	0	245.016	0	0	6.27	0
348	671	AT0046	W.Hamburger GmbH, Kessel 3	0	0	0	189.51192	0	0	5.23	0
349	770	AT0046	W.Hamburger GmbH, Kessel 3	0	0	0	257.976	0	0	6.35	0
350	865	AT0046	W.Hamburger GmbH, Kessel 3	0	0	0	194	0	0	4.9	0
351	22	AT0047	WEW, KW Donaustadt				580.046823670312		0	272.71	0
352	102	AT0047	WEW, KW Donaustadt				588.380223695431		0	389.77	0
353	182	AT0047	WEW, KW Donaustadt				588.300073200351		0	306.27	0
354	272	AT0047	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Blockkraftwerk 3	0	0	0	13639.86	0	0	336.972	0
355	366	AT0047	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Blockkraftwerk 3	0	0	0	13450.920336	0	0	314.98054	0
356	469	AT0047	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Blockkraftwerk 3	0	0	0	11761.959	0	0	277.121467	0
357	572	AT0047	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Blockkraftwerk 3	0	0	0	12889.859	0	0	256.228	0
358	672	AT0047	WIEN ENERGIE GmbH, Kraftwerk Donaustadt, Blockkraftwerk 3	0	0	0	10179.905	0	0	153.165	0
359	771	AT0047	WIEN ENERGIE GmbH, Kraftwerk Donaustadt, Blockkraftwerk 3	0	0	0	9241.95276	0	0	141.177	0
360	866	AT0047	WIEN ENERGIE GmbH, Kraftwerk Donaustadt, Blockkraftwerk 3	0	0	0	6502	0	0	97.9	0
361	273	AT0048	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3	0	0	0	13512.132	0	0	420.38	0
362	367	AT0048	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3	0	0	513.567978	15665.733	0	16.75	441.08	0.07
363	470	AT0048	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3	0	0	862.55183	8999.084	0	37.95	266.205	0.95
364	573	AT0048	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3	0	0	2503.516	4045.452	0	102.01	174.13	2.8
365	673	AT0048	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockheizkraftwerk 3	0	0	853.80375	7119.443	0	54.95	212.73	2.13
366	772	AT0048	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockheizkraftwerk 3	0	0	568.859254	4153.87339199999	0	24.28	124.2	1.11
367	867	AT0048	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockheizkraftwerk 3	0	0	0	6546	0	0	172.3	0.04
368	471	AT0049	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 42	0	0	0	8419.694	0	0	109.99	0
369	574	AT0049	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 42	0	0	0	13664.304	0	0	186.62	0
370	674	AT0049	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 1 - Gasturbine 41	0	0	0	11357.872	0	0	152	0
371	773	AT0049	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 1 - Gasturbine 41	0	0	0	8547.799464	0	0	117.38	0
372	868	AT0049	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 1 - Gasturbine 41	0	0	0	5681	0	0	75.5	0
373	472	AT0050	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 41	0	0	0	8139.149	0	0	106.57	0
374	575	AT0050	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 41	0	0	0	13619.445	0	0	187.23	0
375	675	AT0050	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 1 - Gasturbine 42	0	0	0	11708.111	0	0	149.44	0
376	774	AT0050	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 1 - Gasturbine 42	0	0	0	7112.654316	0	0	96.36	0
377	869	AT0050	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 1 - Gasturbine 42	0	0	0	5284	0	0	67.3	0
378	368	AT0051	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Kraftwerk Simmering Blockkraftwerk 2	0	0	0	2218.564	0	0	41.37	0
379	473	AT0051	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2	0	0	0	422.25105	0	0	7.35	0
380	576	AT0051	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2	0	0	0	366.4548	0	0	6.29	0
381	676	AT0051	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 2	0	0	0	202.24936	0	0	3.42	0
382	775	AT0051	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 2	0	0	0	971.055576	0	0	17.23	0
383	870	AT0051	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 2	0	0	0	1353	0	0	21.1	0
384	369	AT0052	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Kraftwerk Simmering Blockkraftwerk 2 - Gasturbine solo	0	0	0	21.090852	0	0	0.633	0
385	474	AT0052	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2 - Gasturbine solo	0	0	0	38.219832	0	0	1.105	0
386	577	AT0052	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2 - Gasturbine solo	0	0	0	8.939304	0	0	0.249	0
387	677	AT0052	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 2 - Gasturbine solo	0	0	0	0.66362399	0	0	0.047	0
388	776	AT0052	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 2 - Gasturbine solo	0	0	0	0.14184	0	0	0	0
389	871	AT0052	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 2 - Gasturbine solo	0	0	0	5	0	0	0.1	0
390	370	AT0053	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3 - Gasturbine solo	0	0	0	47.292731	0	0	2.362	0
391	475	AT0053	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3 - Gasturbine solo	0	0	0	13.48416	0	0	0.715	0
392	578	AT0053	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3 - Gasturbine solo	0	0	0	12.770856	0	0	0.558	0
393	678	AT0053	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 3 - Gasturbine solo	0	0	0	22.226436	0	0	0.963	0
394	777	AT0053	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 3 - Gasturbine solo	0	0	0	3.98822399999999	0	0	0.159	0
395	872	AT0053	WIEN ENERGIE GmbH, Kraftwerk Simmering, Blockkraftwerk 3 - Gasturbine solo	0	0	0	9	0	0	0.4	0
396	23	AT0054	Biomasseheizkraftwerk Simmering	0			0		0	82.7	0
397	103	AT0054	Biomasseheizkraftwerk Simmering	0			0		0	82.09	0
398	183	AT0054	Biomasseheizkraftwerk Simmering	1078.07536			5.22882252000312		0	50.6	0
399	274	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	1829.469	0	0	26.732448	0	0	98.17	0.00086
400	371	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	1710.4332	0	0	54.230292	0	0	107.57757	0.32557
401	476	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	1463.131	0	0	95.958756	0	0	83.87285	0.38607
402	579	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	1793.276	0	0	7.503912	0	0	104.86	0.729
403	679	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	1711.785	0	0	7.5892319	0	0	103.37	0.489
404	778	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	1582.3456103812	0	0	17.139996	0	0	95.13	0.427
405	873	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	1836	0	0	25	0	0	110.4	0.04
406	24	AT0055	PF Pöls	97.05675		63.2528240779316	11423.8343512252		16.27	489.91	13.04
407	104	AT0055	PF Pöls	97.05675		0	963.387626858813		2.25	126.96	3
408	184	AT0055	PF Pöls	97.05675		0	963.256392000575		0	4.45	0.82
409	275	AT0055	Zellstoff Pöls Aktiengesellschaft, Zellstoff Pöls AG, Sulfatlaugenkessel 1 und Steambloc	196.0225	0	62.2232	0	0	1.93	19.891	2.902
410	372	AT0055	Zellstoff Pöls Aktiengesellschaft, Zellstoff Pöls AG, Sulfatlaugenkessel 1 und Steambloc	0	185.35176	79.9552	0	0	1.853	25.575	16.315
