old_id,PowerWatch ID,change?,Name,Fuel,Capacity (MW),Location,Plant Type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Municipality,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1006924,1006924,,P.E. ALABE-VENTOADA (AMPLIAC.15/06/2004 Y 26/7/05),Wind,22.5,,Wind,,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Muras,,,,,,,
1006923,1006923,,"P.E. ALABE-REFACHON (AMPLIACION  5250 KW, 25/8/3)",Wind,21,,Wind,,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Abadin,,,,,,,
1006922,1006922,,P.E. ALABE-MAREIRO,Wind,15,,Wind,2003,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ourol,,,,,,,
1006921,1006921,,P.E. ALABE-LOMBA,Wind,22.5,,Wind,,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4214,,,,,,,,Spain,,,,,,Abadin,,,,,,,
1006920,1006920,,P.E. ALABE-LESTE,Wind,14.25,,Wind,2003,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2802,,,,,,,,Spain,,,,,,Ourol,,,,,,,
1006918,1006918,,P.E. AGUZADERAS I,Wind,48,,Wind,,,"P.G.P. DE ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2817,,,,,,,,Spain,,,,,,Caravaca de la Cruz,,,,,,,
1006918,1006918,,P.E. AGUZADERAS II,Wind,48,,Wind,,,"P.G.P. DE ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4943,,,,,,,,Spain,,,,,,Caravaca de la Cruz,,,,,,,
1006917,1006917,,P.E. ABUELA SANTA ANA,Wind,12,,Wind,2009,,"AL-ANDALUS WIND POWER, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4777,,,,,,,,Spain,,,,,,Pozo-Lorente,,,,,,,
1006917,1006917,,P.E. ABUELA SANTA ANA,Wind,37.5,,Wind,2008,,"AL-ANDALUS WIND POWER, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4776,,,,,,,,Spain,,,,,,Pozo-Lorente,,,,,,,
1006916,1006916,,P.E.  TEA,Wind,48.1,,Wind,,,PARQUE EOLICO  DE TEA S.L. (ANEUROVENTO),,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4747,,,,,,,,Spain,,,,,,Covelo,,,,,,,
1006915,1006915,,P.E.  SIERRA DE MIRA (1 FASE),Wind,38.25,,Wind,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Mira,,,,,,,
1006914,1006914,,P.E.  RIOBOO,Wind,20.8,,Wind,2006,,"PARQUES EOLICOS DE BUIO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Xove,,,,,,,
1006913,1006913,,P.E.  RABOSERA,Wind,31.35,,Wind,2005,,"DESARROLLOS EOLICOS RABOSERA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Gurrea de Gallego,,,,,,,
1006912,1006912,,P.E.  PEDREGOSO A,Wind,14.85,,Wind,2006,,"EOLICA EL  PEDREGOSO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Tarifa,,,,,,,
1006911,1006911,,P.E.  LA PEDRERA,Wind,43.2,,Wind,,,"EXPLOTACION EOLICA LA PEDRERA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4646,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1006910,1006910,,P.E.  HOYA GONZALO,Wind,49.5,,Wind,2006,,"EVOLUCION 2000, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2350,,,,,,,,Spain,,,,,,Hoya-Gonzalo,,,,,,,
1006909,1006909,,P.E.  HONTALBILLA,Wind,36.55,,Wind,2004,,"BIOVENT ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Adradas,,,,,,,
1006908,1006908,,P.E.  GAMOIDE,Wind,32.5,,Wind,2005,,"PARQUES EOLICOS DE BUIO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4340,,,,,,,,Spain,,,,,,Cervo,,,,,,,
1006907,1006907,,P.E.  DE VINAYO,Wind,39.6,,Wind,,,ENDESA COGENERACION Y ECOFEN,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4667,,,,,,,,Spain,,,,,,Pola de Gordon (La),,,,,,,
1006906,1006906,,P.E.  DE UZKITA,Wind,24.65,,Wind,,,"DERNA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Leoz,,,,,,,
1006905,1006905,,P.E.  DE CAREON,Wind,18,,Wind,2000,,"ENERGIAS ESPECIALES DE CAREON, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Toques,,,,,,,
1006904,1006904,,P.E.  DE BARBANZA,Wind,19.8,,Wind,,,"PARQUE EOLICO DE BARBANZA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4258,,,,,,,,Spain,,,,,,Pobra do Caraminal (A),,,,,,,
1006903,1006903,,P.E.  CASA,Wind,29.9,,Wind,2007,,"GAS NATURAL FENOSA RENOVABLES, SLU",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Guitiriz,,,,,,,
1006902,1006902,,P.E.  BUIO,Wind,40.3,,Wind,2006,,"PARQUES EOLICOS DE BUIO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4341,,,,,,,,Spain,,,,,,Valadouro (O),,,,,,,
1006901,1006901,,P.E.  ARRIELO,Wind,49.5,,Wind,2006,,"ENERGIAS RENOVABLES MEDITERRANEAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-3474,,,,,,,,Spain,,,,,,Castellfort,,,,,,,
1006900,1006900,,P.E.  ALABE-TERRAL,Wind,27,,Wind,2005,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-3684,,,,,,,,Spain,,,,,,Abadin,,,,,,,
1006899,1006899,,P.E.  ALABE-MONTEMAYOR SUR,Wind,12.75,,Wind,2005,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Abadin,,,,,,,
1006898,1006898,,P.E.  ALABE-MONTEMAYOR NORTE,Wind,21,,Wind,2005,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2970,,,,,,,,Spain,,,,,,Abadin,,,,,,,
1006897,1006897,,P.E.  ALABE-LABRADA,Wind,18.75,,Wind,2003,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4830,,,,,,,,Spain,,,,,,Abadin,,,,,,,
1006896,1006896,,P.E URANO,Wind,30.4,,Wind,2004,,"DANTA DE  ENERGIAS, S. A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Aldehuelas (Las),,,,,,,
1006895,1006895,,P.E MONSEIVANE,Wind,41.4,,Wind,2004,,"DESARROLLOS EOLICOS DE LUGO, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Abadin,,,,,,,
1006894,1006894,,P.E LA LUNA,Wind,49.5,,Wind,2004,,"DANTA DE  ENERGIAS, S. A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Trevago,,,,,,,
1006893,1006893,,P.E JUNO,Wind,49.5,,Wind,2004,,"DANTA DE  ENERGIAS, S. A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4507,,,,,,,,Spain,,,,,,Suellacabras,,,,,,,
1006892,1006892,,P.E . PEDREGOSO B,Wind,14.85,,Wind,2006,,"EOLICA EL  PEDREGOSO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2020,,,,,,,,Spain,,,,,,Tarifa,,,,,,,
1006891,1006891,,P.COGENERACION SOGAMA,Natural Gas,21.264,,CHP,,,"SOGAMA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5056,,,,,,,,Spain,,,,,,Cerceda,,,,,,,
1006890,1006890,,P. EOLICO SAN PEDRO DE ALACON (PRORROGA 7-1-03),Wind,40,,Wind,,,"GENERAL EOLICA ARAGONESA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Alacon,,,,,,,
1006889,1006889,,P. EOLICO LA SOTONERA,Wind,18.9,,Wind,2005,,"PARQUE EOLICO LA SOTONERA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Alcala de Gurrea,,,,,,,
1006888,1006888,,P. E.MUELA DE TORTOSILLA,Wind,36.96,,Wind,2000,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Alpera,,,,,,,
1006886,1006886,,P. E. YEPES I,Wind,38.25,,Wind,,,DYTA EOLICA DE CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-3053,,,,,,,,Spain,,,,,,Yepes,,,,,,,
1006887,1006886,,P. E. YEPES II,Wind,49.3,,Wind,,,DYTA EOLICA DE CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Yepes,,,,,,,
1006885,1006885,,"P. E. VIRGEN DE BELEN I (AMPL. 10000 KW, 2-2-06)",Wind,33.1,,Wind,2001,,"IBERDROLA E.RENOV. CASTILLA LA MANCHA,SA",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4259,,,,,,,,Spain,,38.879495,-1.312309,,,Bonete,,,,,,,
1006885,1006885,,P.E.  VIRGEN DE BELEN II,Wind,24.42,,Wind,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4260,,,,,,,,Spain,,38.879495,-1.312309,,,Bonete,,,,,,,
1006884,1006884,,P. E. VEDADILLO,Wind,49.5,,Wind,,,"ACCIONA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4528,,,,,,,,Spain,,,,,,Falces,,,,,,,
1006883,1006883,,P. E. VALPARDO,Wind,21.25,,Wind,2006,,"CORPORACION ACCIONA EOLICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4862,,,,,,,,Spain,,,,,,Navalperal de Pinares,,,,,,,
1006882,1006882,,P. E. VALPARAISO,Wind,41.25,,Wind,,,"PROYECTOS DE COGENERACION, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4133,,,,,,,,Spain,,,,,,Ampudia,,,,,,,
1006881,1006881,,P. E. VALDEPORRES,Wind,31.45,,Wind,2004,,"BIOVENT ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Merindad de Valdeporres,,,,,,,
1006880,1006880,,P. E. TORVISCAL,Wind,24,,Wind,2006,,"ACCIONA EOLICA DE CASTILLA LA MANCHA, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2348,,,,,,,,Spain,,,,,,Masegoso,,,,,,,
1006879,1006879,,P. E. TIJOLA,Wind,36,,Wind,2008,,"AL-ANDALUS WIND POWER, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,,,,,,,,Spain,,,,,,Tijola,,,,,,,
1006878,1006878,,P. E. TESO,Wind,48,,Wind,,,"ENERGIAS RENOVABLES DE RICOBAYO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Carbajales de Alba,,,,,,,
1006877,1006877,,P. E. SILVARREDONDA,Wind,16.9,,Wind,2005,,"GAS NATURAL FENOSA RENOVABLES, SLU",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4348,,,,,,,,Spain,,,,,,Cabana de Bergantinos,,,,,,,
1006876,1006876,,P. E. SIERRA SESNANDEZ,Wind,20,,Wind,2012,,"EOLICA SIERRA SESNANDEZ, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4634,,,,,,,,Spain,,,,,,Ferreruela,,,,,,,
1006875,1006875,,P. E. SIERRA DEL PUERTO,Wind,40.5,,Wind,,,"CEASA, PROMOCIONES EOLICAS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4459,,,,,,,,Spain,,,,,,Calasparra,,,,,,,
1006874,1006874,,P. E. SIERRA DEL BUEY,Wind,19.55,,Wind,,,ENERGIA RENOVABLES DE LA REG. DE MURCIA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4176,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1006873,1006873,,P. E. SIERRA DE QUIBAS,Wind,39,,Wind,,,"CEASA, PROMOCIONES EOLICAS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Abanilla,,,,,,,
1006872,1006872,,P. E. SIERRA DE PINILLA (1 FASE),Wind,22.95,,Wind,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Chinchilla de Monte-Aragon,,,,,,,
1006871,1006871,,P. E. SIERRA DE LOS LAGOS,Wind,38.94,,Wind,,,"PARQUES EOLICOS DEL CANTABRICO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Allande,,,,,,,
1006870,1006870,,P. E. SIERRA DE LOS LADRONES,Wind,25.5,,Wind,,,"CEASA, PROMOCIONES EOLICAS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1006869,1006869,,P. E. SIERRA DE LAS CABRAS,Wind,40,,Wind,2009,,"PARQUE EOLICO SIERRA DE LAS CABRAS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ferreruela,,,,,,,
1006868,1006868,,P. E. SIERRA DE ALTAMIRA,Wind,40,,Wind,,,"CORPORACION EOLICA CESA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4202,,,,,,,,Spain,,,,,,Puerto de San Vicente,,,,,,,
1006867,1006867,,P. E. SIERRA COSTERA  II,Wind,40.8,,Wind,2007,,"EXPLOTACIONES EOLICAS SIERRA COSTERA, SA",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Canada Vellida,,,,,,,
1006866,1006866,,P. E. SIERRA CABRERA,Wind,17.85,,Wind,2002,,"ACILOE, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Bunol,,,,,,,
1006865,1006865,,P. E. SERRA DO CANDO,Wind,29.23,,Wind,,,"OLIVENTO, S.L.S.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lama (A),,,,,,,
1006864,1006864,,P. E. SERRA DA LOBA,Wind,36,,Wind,,,"OLIVENTO, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4349,,,,,,,,Spain,,,,,,Aranga,,,,,,,
1006863,1006863,,P. E. SASO PLANO (UNIFICADO),Wind,39.2,,Wind,2006,,"EXPLOTACIONES EOLICAS SASO PLANO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Huesca,,,,,,,
1006862,1006862,,P. E. SANTO DOMINGO DE LUNA,Wind,45,,Wind,,,"GENERAL EOLICA ARAGONESA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4194,,,,,,,,Spain,,,,,,Sierra de Luna,,,,,,,
1006861,1006861,,P. E. SANTA QUITERIA,Wind,36,,Wind,,,"PARQUE EOLICO SANTA QUITERIA , S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Almudevar,,,,,,,
1006860,1006860,,P. E. SANTA CRISTINA DE TOSOS,Wind,24,,Wind,,,"SISTEMAS ELECTRICOS THALES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Tosos,,,,,,,
1006859,1006859,,P. E. SAN MIGUEL DE HERRERA,Wind,25,,Wind,,,"GENERAL EOLICA ARAGONESA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4506,,,,,,,,Spain,,,,,,Herrera de los Navarros,,,,,,,
1006858,1006858,,P. E. SAN ESTEBAN FASE I,Wind,24.42,,Wind,,,"DERNA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4615,,,,,,,,Spain,,,,,,Anorbe,,,,,,,
1006858,1006858,,P.E. SAN ESTEBAN FASE II,Wind,27.05,,Wind,,,"DERNA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Unzue,,,,,,,
1006858,1006858,,P.E. SAN ESTEBAN FASE II,Wind,15,,Wind,,,"DERNA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Unzue,,,,,,,
1006857,1006857,,P. E. SAN CRISTOBAL DE AGUILON,Wind,50,,Wind,2011,,"AGUILON 20, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4193,,,,,,,,Spain,,,,,,Aguilon,,,,,,,
1006856,1006856,,P. E. RIO GALLEGO (UNIFICADO),Wind,36,,Wind,,,"RWE INNOGY AERSA, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Gurrea de Gallego,,,,,,,
