PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1024262,Plomodiern,Wind,12,Plomodiern,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.1809,-4.21696,,,,,,,,,,
1024260,Alluyes,Wind,12,Alluyes,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.229,1.3648,,,,,,,,,,
1024276,Sermaises,Wind,12,Sermaises,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.2985,2.2037,,,,,,,,,,
1024287,Rouécourt,Wind,12,Rouécourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.3284,5.07528,,,,,,,,,,
1024289,La Haie-Traversaine,Wind,12,La Haie-Traversaine,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.3589,-0.61319,,,,,,,,,,
1024231,Mergey,Wind,12,Mergey,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.3958,4.03256,,,,,,,,,,
1024284,Ferrière-et-Lafolie,Wind,12,Ferrière-et-Lafolie,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.399,5.07527,,,,,,,,,,
1024234,Savières,Wind,12,Savières,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4056,3.93408,,,,,,,,,,
1024264,Trémeheuc,Wind,12,Trémeheuc,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4387,-1.6977,,,,,,,,,,
1024233,Orvilliers-Saint-Julien,Wind,12,Orvilliers-Saint-Julien,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4388,3.82197,,,,,,,,,,
1024232,Nozay,Wind,12,Nozay,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5,4.08247,,,,,,,,,,
1024294,Houdelaincourt,Wind,12,Houdelaincourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5517,5.4565,,,,,,,,,,
1024290,Baudignécourt,Wind,12,Baudignécourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5653,5.45875,,,,,,,,,,
1024281,Vouarces,Wind,12,Vouarces,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5924,3.89114,,,,,,,,,,
1024292,Bovée-sur-Barboure,Wind,12,Bovée-sur-Barboure,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.6371,5.50944,,,,,,,,,,
1024280,Thaas,Wind,12,Thaas,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.6395,3.87034,,,,,,,,,,
1024295,Menaucourt,Wind,12,Menaucourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.656,5.36228,,,,,,,,,,
1024261,Villemeux-sur-Eure,Wind,12,Villemeux-sur-Eure,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.6715,1.45777,,,,,,,,,,
1024235,Semoine,Wind,12,Semoine,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.6737,4.09363,,,,,,,,,,
1024279,Coole,Wind,12,Coole,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.7395,4.39146,,,,,,,,,,
1024244,Rully,Wind,12,Rully,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.829,-0.71542,,,,,,,,,,
1024304,Amelécourt,Wind,12,Amelécourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.8406,6.48806,,,,,,,,,,
1024297,Raival,Wind,12,Raival,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.8863,5.25115,,,,,,,,,,
1024293,Érize-la-Petite,Wind,12,Érize-la-Petite,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9145,5.23742,,,,,,,,,,
1024306,Destry,Wind,12,Destry,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9456,6.5856,,,,,,,,,,
1024291,Beausite,Wind,12,Beausite,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9673,5.21263,,,,,,,,,,
1024325,Dehlingen,Wind,12,Dehlingen,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9856,7.18107,,,,,,,,,,
1024243,Garcelles-Secqueville,Wind,12,Garcelles-Secqueville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.0965,-0.27986,,,,,,,,,,
1024305,Bambiderstroff,Wind,12,Bambiderstroff,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.1011,6.59699,,,,,,,,,,
1024241,Chicheboville,Wind,12,Chicheboville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.1052,-0.21979,,,,,,,,,,
1024296,Nixéville-Blercourt,Wind,12,Nixéville-Blercourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.1118,5.26198,,,,,,,,,,
1024242,Frénouville,Wind,12,Frénouville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.1325,-0.24829,,,,,,,,,,
1024307,Niedervisse,Wind,12,Niedervisse,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.1625,6.5647,,,,,,,,,,
1024229,Contreuve,Wind,12,Contreuve,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.3619,4.61554,,,,,,,,,,
1024329,Avesnes-en-Bray,Wind,12,Avesnes-en-Bray,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.473,1.6756,,,,,,,,,,
1024318,Noyers-Saint-Martin,Wind,12,Noyers-Saint-Martin,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.5469,2.26603,,,,,,,,,,
1024230,Raucourt-et-Flaba,Wind,12,Raucourt-et-Flaba,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.5896,4.96227,,,,,,,,,,
1024315,Francastel,Wind,12,Francastel,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.5899,2.14846,,,,,,,,,,
1024312,Crèvecoeur-le-Grand,Wind,12,Crèvecoeur-le-Grand,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.6128,2.08511,,,,,,,,,,
1024316,Hétomesnil,Wind,12,Hétomesnil,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.6316,2.0404,,,,,,,,,,
1024311,Breteuil,Wind,12,Breteuil,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.634,2.29206,,,,,,,,,,
1024314,Esquennoy,Wind,12,Esquennoy,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.6549,2.26976,,,,,,,,,,
1024310,Bonneuil-les-Eaux,Wind,12,Bonneuil-les-Eaux,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.6805,2.24352,,,,,,,,,,
1024313,Dargies,Wind,12,Dargies,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.6988,1.98139,,,,,,,,,,
1024317,Lannoy-Cuillère,Wind,12,Lannoy-Cuillère,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7089,1.73613,,,,,,,,,,
1024224,La Neuville-Bosmont,Wind,12,La Neuville-Bosmont,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7149,3.83325,,,,,,,,,,
1024331,Ronchois,Wind,12,Ronchois,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.724,1.6232,,,,,,,,,,
1024332,Saint-Pierre-Bénouville,Wind,12,Saint-Pierre-Bénouville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7377,0.97445,,,,,,,,,,
1024327,Ardouval,Wind,12,Ardouval,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7414,1.27234,,,,,,,,,,
1024342,Hangest-en-Santerre,Wind,12,Hangest-en-Santerre,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7517,2.60202,,,,,,,,,,
1024346,Oresmaux,Wind,12,Oresmaux,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7662,2.26906,,,,,,,,,,
1024345,Morvillers-Saint-Saturnin,Wind,12,Morvillers-Saint-Saturnin,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7785,1.81537,,,,,,,,,,
1024339,Caix,Wind,12,Caix,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8105,2.64533,,,,,,,,,,
1024330,Brachy,Wind,12,Brachy,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8161,0.94906,,,,,,,,,,
1024343,Lafresguimont-Saint-Martin,Wind,12,Lafresguimont-Saint-Martin,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8228,1.81012,,,,,,,,,,
1024333,Saint-Pierre-le-Viger,Wind,12,Saint-Pierre-le-Viger,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8261,0.85016,,,,,,,,,,
1024344,Lihons,Wind,12,Lihons,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8284,2.75553,,,,,,,,,,
1024350,Vauvillers,Wind,12,Vauvillers,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8429,2.70662,,,,,,,,,,
1024341,Framerville-Rainecourt,Wind,12,Framerville-Rainecourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8633,2.7201,,,,,,,,,,
1024226,Omissy,Wind,12,Omissy,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.881,3.29835,,,,,,,,,,
1024225,Noyales,Wind,12,Noyales,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9074,3.53929,,,,,,,,,,
1024227,Pontruet,Wind,12,Pontruet,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9149,3.22942,,,,,,,,,,
1024348,Rambures,Wind,12,Rambures,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9412,1.69541,,,,,,,,,,
1024338,Airaines,Wind,12,Airaines,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.972,1.94492,,,,,,,,,,
1024328,Assigny,Wind,12,Assigny,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9828,1.28703,,,,,,,,,,
1024228,Vaux-Andigny,Wind,12,Vaux-Andigny,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.0109,3.52332,,,,,,,,,,
1024340,Cocquerel,Wind,12,Cocquerel,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.0554,1.96037,,,,,,,,,,
1024349,Saint-Léger-lès-Domart,Wind,12,Saint-Léger-lès-Domart,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.056,2.14068,,,,,,,,,,
1024347,Pont-Remy,Wind,12,Pont-Remy,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.0622,1.91427,,,,,,,,,,
1024319,Hendecourt-lès-Cagnicourt,Wind,12,Hendecourt-lès-Cagnicourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.2148,2.94896,,,,,,,,,,
1024324,Le Souich,Wind,12,Le Souich,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.2225,2.36149,,,,,,,,,,
1024321,Ivergny,Wind,12,Ivergny,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.2377,2.37936,,,,,,,,,,
1024322,Maizières,Wind,12,Maizières,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.3216,2.44205,,,,,,,,,,
1024323,Mouriez,Wind,12,Mouriez,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.3471,1.95493,,,,,,,,,,
1024308,Lauwin-Planque,Wind,12,Lauwin-Planque,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.3928,3.02962,,,,,,,,,,
1024320,Herly,Wind,12,Herly,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.5411,1.99055,,,,,,,,,,
1024309,Loon-Plage,Wind,12,Loon-Plage,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,51.0011,2.22286,,,,,,,,,,
1024359,Fontenet,Solar,11.98302,Fontenet,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.9054,-0.46362,,,,,,,,,,
1024360,Dio-et-Valquières,Wind,11.97,Dio-et-Valquières,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6688,3.22116,,,,,,,,,,
1024361,Maubeuge,Solar,11.91246,Maubeuge,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.2844,3.96275,,,,,,,,,,
1024362,Cuincy,Solar,11.91035,Cuincy,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.3739,3.03451,,,,,,,,,,
1024363,Binas,Wind,11.9,Binas,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.9065,1.46547,,,,,,,,,,
1024364,Bassu,Wind,11.9,Bassu,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.8343,4.69311,,,,,,,,,,
1024366,Fresnes-en-Saulnois,Wind,11.9,Fresnes-en-Saulnois,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.839,6.43934,,,,,,,,,,
1024365,Noirlieu,Wind,11.9,Noirlieu,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9397,4.80476,,,,,,,,,,
1024367,Varages,Solar,11.8732,Varages,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5962,5.94508,,,,,,,,,,
1024368,Le Barp,Solar,11.83773,Le Barp,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.6267,-0.7468,,,,,,,,,,
1024369,Sainte-Marie-de-Cuines,Hydro,11.8,Sainte-Marie-de-Cuines,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.3191,6.29422,,,,,,,,,,
1024370,Durance,Solar,11.78586,Durance,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.1574,0.16336,,,,,,,,,,
1024371,Portel-des-Corbières,Wind,11.775,Portel-des-Corbières,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0519,2.90619,,,,,,,,,,
1024372,Avignon,Solar,11.74147,Avignon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.9353,4.84132,,,,,,,,,,
1024373,Tuchan,Wind,11.7,Tuchan,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.9063,2.72783,,,,,,,,,,
1024374,Sausheim,Biomass,11.7,Sausheim,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.7822,7.40027,,,,,,,,,,
1024375,La Fage-Montivernoux,Wind,11.69,La Fage-Montivernoux,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.7471,3.1517,,,,,,,,,,
1024376,Albaret-le-Comtal,Hydro,11.68,Albaret-le-Comtal,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8674,3.14418,,,,,,,,,,
1024377,Le Havre,Solar,11.65028,Le Havre,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.4966,0.14027,,,,,,,,,,
